case_id,pressure_mpa,inner_radius_mm,cylindrical_length_mm,boss_radius_mm,dome_shape,dome_radius_factor,helical_angle_min_deg,helical_angle_max_deg,transition_angle_max_deg,hoop_angle_deg,helical_pairs,transition_pairs,hoop_pairs,total_thickness_mm,layer_count,python_fiber_stress_ratio_max,calculix_fiber_stress_ratio_max,fiber_correction_ratio_calculix_over_python,python_fiber_proxy_pressure_mpa,calculix_fiber_proxy_pressure_mpa,python_raw_max_combined,calculix_raw_max_combined,python_raw_critical_zone,calculix_raw_critical_zone,calculix_fiber_proxy_zone,calculix_fiber_proxy_ply,calculix_fiber_proxy_ply_name,calculix_fiber_proxy_angle_deg,calculix_fiber_proxy_sigma_11_mpa,calculix_fiber_proxy_tau_12_mpa,calculix_max_matrix_tension_hashin,calculix_max_matrix_compression_hashin,calculix_max_matrix_stress_ratio_abs,calculix_max_shear_ratio_abs,criterion_interpretation
11l_0053,70.0,85.11,428.1,28.16,variable_contour,1.145,24.7,24.7,47.27,88.77,4,2,3,18.152,18,0.2688429057984617,0.4367215309543519,1.6244487823001754,260.375105648038,160.28520473225012,0.6383862492797094,68.76315947974513,cylinder,left_dome,cylinder,3,helical_2_plus,24.7,873.4430619087038,-8.795156704792227,68.76315947974513,0.06378053816689816,8.291641596090185,2.387822155946211,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0054,70.0,85.39,426.41,30.35,hemispherical,1.158,24.81,24.81,51.3,87.12,5,2,2,21.066000000000003,18,0.32698103157525427,0.359335033754086,1.0989476423845261,214.07969649728622,194.80427296133084,0.5653372687090232,36.02694331359124,cylinder,junction,junction,16,hoop_1_minus,-87.12,718.670067508172,3.293688155266907,36.02694331359124,0.004552416587151617,5.994989044248371,1.9772722541987349,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0055,70.0,84.0,441.08,25.74,isotensoid_like,1.141,20.52,20.52,35.71,89.28,4,2,2,18.096,16,0.3665788787242298,0.42503578134249953,1.1594660958692216,190.95480962682427,164.69201670245513,0.6466187416017971,46.796971006450654,cylinder,cylinder,cylinder,14,hoop_1_minus,-89.28,850.0715626849991,-5.731354450322907,46.796971006450654,0.1735506798721541,6.194331758249966,3.098631998358807,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0056,70.0,79.22,464.19,26.54,variable_contour,1.003,20.49,20.49,30.26,87.93,4,1,2,15.877999999999998,14,0.4480905201789043,0.5268793056331795,1.175832297060911,156.21843544481115,132.8577517689316,0.8552359617898027,274.6225511357297,cylinder,junction,junction,11,hoop_1_plus,87.93,1053.7586112663591,20.354501078733033,274.6225511357297,2.702525660803582,15.812008208612198,5.003449417351313,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0057,70.0,82.46,451.56,25.98,hemispherical,1.08,17.84,17.84,42.24,89.41,5,2,3,24.353999999999996,20,0.22769115918441904,0.5180039022342006,2.2750286137137277,307.43398316709926,135.1341171332557,0.40885925237132453,88.0726859894365,cylinder,left_dome,left_dome,18,hoop_2_minus,-89.41,1036.0078044684012,12.448178414813558,88.0726859894365,3.3884381173309737,8.343274405847378,4.358453232321654,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0058,70.0,93.73,301.65,30.38,isotensoid_like,1.015,15.49,15.49,35.67,88.86,4,2,3,19.113999999999997,18,0.3256808808680917,0.6148500931083818,1.8878912740272595,214.93432409485413,113.84888899685156,0.5805284591455524,282.3668896908033,cylinder,boss,left_dome,18,hoop_3_minus,-88.86,1229.7001862167635,-29.067204971233966,282.3668896908033,1.0446853824704676,15.64994881730264,6.552076970696177,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0059,70.0,77.26,528.9,23.22,variable_contour,1.09,22.53,22.53,46.59,88.62,4,2,3,18.416,18,0.2447780367869688,0.355295214529115,1.4514995674972657,285.9733696651928,197.01925930179897,0.5459472530898037,61.40725996660951,cylinder,left_dome,left_dome,14,hoop_1_minus,-88.62,710.59042905823,9.242704513868857,61.40725996660951,0.0,7.834674023124872,3.3235875204290544,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0060,70.0,77.5,521.63,24.15,hemispherical,1.071,13.14,13.14,30.87,86.83,5,1,2,14.600000000000001,16,0.3885827391822173,0.7112953118848536,1.8304861234490073,180.1418152214297,98.41200810744523,0.707608971110138,340.7643664365448,cylinder,left_dome,left_dome,16,hoop_2_minus,-86.83,1422.5906237697072,-6.968990537411514,340.7643664365448,4.196823068704975,17.634886308510897,6.428901953266499,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0061,70.0,88.84,376.55,30.4,isotensoid_like,1.085,20.06,20.06,45.66,88.51,4,2,2,17.192,16,0.36803159428664806,0.5507120742437862,1.4963717321911612,190.20106177481935,127.10816282014689,0.6388754604554173,134.02118918708993,cylinder,boss,left_dome,16,hoop_2_minus,-88.51,1101.4241484875724,21.711107221361917,134.02118918708993,12.507285225005775,10.565746624070982,5.7544680914874915,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0062,70.0,87.98,369.79,27.76,variable_contour,1.03,15.54,15.54,45.95,89.47,4,2,2,15.376,16,0.32813413659081914,0.6360181928297506,1.9382871877876595,213.3273932644487,110.05974481415126,0.782794805351534,97.52976898957822,cylinder,cylinder,boss,10,transition_1_minus,-87.43744126687687,1272.036385659501,81.20301794391428,97.52976898957822,0.14062448083753545,9.863426620947275,4.359558909512936,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0063,70.0,86.37,404.81,27.95,hemispherical,1.089,19.89,19.89,51.91,89.21,5,2,3,15.553999999999995,20,0.4218927087058252,0.49576226158365494,1.1750908497670602,165.91896127981957,141.19670943970831,0.7715195097420406,98.87102425134125,cylinder,left_dome,junction,17,hoop_2_plus,89.21,991.5245231673099,-4.603159919435464,98.87102425134125,11.645953324650268,9.554546909039152,4.681231664321817,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0064,70.0,95.32,274.25,27.76,isotensoid_like,1.004,25.67,25.67,46.38,87.19,4,1,3,21.174000000000003,16,0.28335723480530056,0.30342684768900363,1.070827952910725,247.037983865484,230.6981090603633,0.544964007601822,54.47451672221239,cylinder,right_dome,boss,5,helical_3_plus,87.43744126687687,606.8536953780073,-33.723739211696575,54.47451672221239,0.0,7.17374069687716,3.334402586277533,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0065,70.0,93.96,330.08,29.83,variable_contour,1.109,12.78,12.78,54.6,88.5,4,2,3,15.556,18,0.38970148628689116,0.9541103963754551,2.4483108993663327,179.62466776035663,73.36677209044274,0.7188459855346454,871.2002607023779,cylinder,left_dome,left_dome,18,hoop_3_minus,-88.5,1908.2207927509103,41.19565410979473,871.2002607023779,1.8179018452951432,28.195334123329268,10.442250349700345,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0066,70.0,93.38,320.98,32.67,hemispherical,1.047,15.29,15.29,40.33,87.5,5,2,2,14.141999999999996,18,0.5754423250687143,0.7770332249020444,1.3503233791662055,121.64555325616901,90.08623795826034,1.3638958287613014,552.6121491693909,cylinder,boss,left_dome,18,hoop_2_minus,-87.5,1554.0664498040887,-53.180639245729544,552.6121491693909,0.6700824605782356,22.095002183609612,8.969172072546188,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0067,70.0,77.19,537.44,21.84,isotensoid_like,1.146,12.98,12.98,50.9,87.69,4,2,2,18.712,16,0.2941896768954195,0.6899024385558463,2.3450939741882832,237.9417277271903,101.46362164848854,0.5079453765858825,283.5725908358759,cylinder,left_dome,left_dome,14,hoop_1_minus,-87.69,1379.8048771116926,45.70896986359059,283.5725908358759,0.6754313636444591,15.868690678650164,6.2746764281169325,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0068,70.0,90.83,359.08,28.92,variable_contour,1.103,25.99,25.99,37.3,89.47,4,1,2,17.706,14,0.358150579418043,0.36517168491283497,1.0196037809186307,195.4485180890748,191.69065645576742,0.5733994675637041,57.10236393340695,cylinder,left_dome,junction,12,hoop_1_minus,-89.47,730.3433698256699,3.47659827920015,57.10236393340695,0.0,7.549912201734514,2.826739015010545,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0069,70.0,86.79,380.37,24.78,hemispherical,1.024,24.64,24.64,43.34,87.92,5,2,3,21.831999999999997,20,0.23439051545770004,0.3447204446647252,1.4707098706258708,298.64689645529944,203.06309382978995,0.5454846845965657,47.29371092305142,cylinder,left_dome,boss,7,helical_4_plus,87.43744126687687,689.4408893294503,-39.644575334591494,47.29371092305142,0.0,6.8754671024880425,2.06134540252954,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0070,70.0,87.69,371.95,31.31,isotensoid_like,1.027,24.9,24.9,35.61,86.6,4,2,3,15.671999999999997,18,0.3493749565572861,0.44927976141036424,1.2859529653685895,200.35780666643825,155.80492604487304,0.6670716574388561,129.04822689712876,cylinder,cylinder,cylinder,14,hoop_1_minus,-86.6,898.5595228207285,-40.45813755356963,129.04822689712876,1.6780167716650847,10.805203387592696,4.470794275441994,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0071,70.0,76.72,539.09,26.51,variable_contour,1.098,23.18,23.18,51.7,88.35,4,2,3,17.208000000000002,18,0.26532425811899973,0.3925301042447829,1.4794354162246652,263.8281192087778,178.3302713423167,0.5713609515460042,49.485590443857454,cylinder,left_dome,left_dome,14,hoop_1_minus,-88.35,785.0602084895659,48.64317201560768,49.485590443857454,0.4693044001633442,7.03421679507142,2.61486745985626,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0072,70.0,76.28,537.49,22.04,hemispherical,1.054,12.65,12.65,31.29,89.34,5,1,2,14.614000000000004,16,0.39047256036619327,0.6604071548062589,1.691302339367753,179.2699592881829,105.99521748145753,0.717704108814755,390.2843560199269,cylinder,left_dome,left_dome,16,hoop_2_minus,-89.34,1320.8143096125177,76.11415767934736,390.2843560199269,3.6033694506988168,18.944500331826895,6.607531612990945,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0073,70.0,87.26,395.62,26.36,isotensoid_like,1.095,13.0,13.0,54.91,87.17,4,2,2,18.555999999999997,16,0.36581436358045955,0.9766321629952772,2.6697479930431176,191.35388592964244,71.67488707858426,0.6971351270551625,648.753778628108,cylinder,left_dome,left_dome,16,hoop_2_minus,-87.17,1953.2643259905544,-226.15764187741138,648.753778628108,2.8269028859812395,24.139222396719365,9.308841773363717,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0074,70.0,78.92,503.62,26.92,variable_contour,1.091,17.38,17.38,37.48,88.6,4,2,2,16.256,16,0.5068638345959147,0.7536286019547364,1.4868462701734266,138.1041518888517,92.8839481654974,1.1192695873883043,255.55786601453838,cylinder,junction,left_dome,15,hoop_2_plus,88.6,1507.2572039094728,-17.949076882064567,255.55786601453838,2.572148935742736,14.701639815611518,6.323576696185527,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0075,70.0,95.57,319.93,27.03,hemispherical,1.137,18.78,18.78,51.81,87.86,5,2,3,16.438,20,0.397948902634061,0.4142238799556968,1.04089715341319,175.9019802207355,168.99074000148622,0.7156898715788804,115.92434770932597,cylinder,left_dome,cylinder,15,hoop_1_plus,87.86,828.4477599113936,1.9558477014806899,115.92434770932597,1.4384860349933317,9.766480821360863,4.532129750494397,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0076,70.0,81.34,457.49,28.49,isotensoid_like,1.042,24.68,24.68,33.49,87.91,4,1,3,18.192,16,0.29914800779572187,0.3787044673702349,1.2659434711289785,233.99788123543397,184.8407030582122,0.5120051429345424,107.18227898002873,cylinder,junction,junction,11,hoop_1_plus,87.91,757.4089347404698,4.965746400627321,107.18227898002873,1.222512598669341,9.696361566330955,3.628064409414992,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0077,70.0,89.34,371.88,28.51,variable_contour,1.089,13.46,13.46,52.21,88.62,4,2,3,18.724,18,0.28875221124034295,0.9772030644832947,3.3842271208441748,242.4223859596195,71.63301318238615,0.6193327821858688,394.1720559809471,cylinder,boss,boss,17,hoop_3_plus,88.62,1954.4061289665894,-46.64457961297729,394.1720559809471,0.10278200911182689,18.807939686066778,6.358731064152774,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0078,70.0,94.9,315.02,27.22,hemispherical,1.077,12.05,12.05,45.99,88.5,5,2,2,18.832000000000004,18,0.36309327270781744,0.9097298997848893,2.505499187579144,192.7879287819504,76.94591550365871,0.6591777653819552,715.4028291116642,cylinder,left_dome,left_dome,18,hoop_2_minus,-88.5,1819.4597995697786,57.41765733950554,715.4028291116642,1.2841111578133872,25.566833503147336,9.393617196092709,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0079,70.0,76.0,547.41,26.36,isotensoid_like,1.077,16.68,16.68,37.74,86.88,4,2,2,12.959999999999997,16,0.5061112674652563,0.7572811775755737,1.4962740927864442,138.30950721682044,92.43594330986033,0.9933659214941623,117.13259395620592,cylinder,left_dome,cylinder,14,hoop_1_minus,-86.88,1514.5623551511474,-64.29405532770032,117.13259395620592,3.0190982297388977,10.041064231446908,4.095527582418856,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0080,70.0,90.54,365.95,28.59,variable_contour,1.128,19.66,19.66,35.29,88.24,4,1,2,15.776,14,0.345566461128347,0.486520043648571,1.4078913852344959,202.56595437947107,143.87896431778512,0.7405213968697133,108.67927348192345,cylinder,cylinder,left_dome,14,hoop_2_minus,-88.24,973.040087297142,-33.7993012171528,108.67927348192345,2.2246569030579604,9.595626566749326,5.325886988687144,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0081,70.0,77.13,523.64,27.04,hemispherical,1.053,17.46,17.46,48.63,89.1,5,2,3,22.624000000000002,20,0.2325674365021226,0.7427355828795901,3.1936353345530004,300.9879674163288,94.24619152970914,0.39605738893751036,131.2080923282833,cylinder,left_dome,left_dome,18,hoop_2_minus,-89.1,1485.4711657591802,25.399806287863715,131.2080923282833,0.867411029146164,10.414931561380756,4.927104198532019,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0082,70.0,95.33,315.18,32.75,isotensoid_like,1.094,18.52,18.52,40.49,89.0,4,2,3,21.366,18,0.2632319484652652,0.6227995550584275,2.3659725146949975,265.92516754947343,112.39571292473546,0.6173258274924434,163.86952703995811,cylinder,left_dome,left_dome,18,hoop_3_minus,-89.0,1245.5991101168552,48.24051561439072,163.86952703995811,3.5903932500485958,11.228203344546037,6.534330150961796,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0083,70.0,81.52,463.1,23.29,variable_contour,1.075,18.65,18.65,31.87,87.7,4,2,3,20.304000000000002,18,0.23971032820623886,0.42771907188604796,1.7843164084196346,292.0191237641388,163.6588232816732,0.5683628265010124,122.39413781068036,cylinder,boss,left_dome,15,hoop_2_plus,87.7,855.4381437720959,-320.4715800420214,122.39413781068036,16.039918313768307,10.258280840924165,4.7460470674996795,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0084,70.0,92.43,337.4,28.43,hemispherical,1.074,22.31,22.31,49.28,87.6,5,1,2,18.342000000000002,16,0.45556658986954657,0.4681206690846258,1.0275570673843184,153.65481480993765,149.53409371322923,0.8658020884159184,66.42874774800006,cylinder,cylinder,cylinder,16,hoop_2_minus,-87.6,936.2413381692515,-2.5206139765167204,66.42874774800006,0.008894751325553037,8.068596897725714,2.6914774577315383,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0085,70.0,76.2,522.86,23.73,isotensoid_like,1.013,16.0,16.0,43.77,88.52,4,2,2,13.683999999999997,16,0.37756510230011814,0.5625058282666169,1.4898247344361117,185.39849041545833,124.4431550437578,0.6711821987413741,348.8402716543137,cylinder,boss,cylinder,14,hoop_1_minus,-88.52,1125.0116565332337,-23.403394096170818,348.8402716543137,2.7863313827472598,17.122403513247512,7.599831790086071,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0086,70.0,91.67,357.24,30.06,variable_contour,1.146,13.36,13.36,31.5,88.45,4,2,2,15.816000000000003,16,0.6329391884904404,0.8651693362580676,1.366907519696317,110.59514290298561,80.90901638141277,1.8939267630428924,616.5284216006911,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.45,1730.3386725161351,-6.881822823646762,616.5284216006911,0.442334265462713,23.652858378527686,8.83970153568347,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0087,70.0,86.87,377.97,27.76,hemispherical,1.021,23.89,23.89,31.03,88.08,5,2,3,16.722000000000005,20,0.39260912850188867,0.4593565330851416,1.1700098131644228,178.2943770744833,152.38707835472434,0.6710301303908058,113.58272665749028,cylinder,right_dome,junction,15,hoop_1_plus,88.08,918.7130661702832,19.551102185488375,113.58272665749028,0.0,10.148630975716804,3.4261961810215835,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0088,70.0,85.58,403.35,30.74,isotensoid_like,1.044,25.44,25.44,37.81,87.36,4,1,3,17.664000000000005,16,0.34456678665820767,0.41428095949423643,1.202324122740192,203.1536489018495,168.9674564948811,0.5512495624118339,82.44647089424261,cylinder,cylinder,cylinder,12,hoop_1_minus,-87.36,828.5619189884728,-46.20022023936226,82.44647089424261,0.4265934467192836,8.451725260916929,3.3188568827566653,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
